;hole;field;field.ID;samcam;season;year;weights;species;;;comment
2196;4;PO_2009;9;1;autumn;2012;NA;unknown;;;Dummy
2197;1;EF_2011;10;1;autumn;2012;NA;unknown;;;Dummy
2198;2;EF_2011;10;1;autumn;2012;NA;unknown;;;Dummy
2199;3;EF_2011;10;1;autumn;2012;NA;unknown;;;Dummy
2200;4;EF_2011;10;1;autumn;2012;NA;unknown;;;Dummy
2201;1;ND_2011;11;1;autumn;2012;NA;unknown;;;Dummy
2202;2;ND_2011;11;1;autumn;2012;NA;unknown;;;Dummy
2203;3;ND_2011;11;1;autumn;2012;NA;unknown;;;Dummy
2204;4;ND_2011;11;1;autumn;2012;NA;unknown;;;Dummy
2205;1;RO_2011;12;1;autumn;2012;NA;unknown;;;Dummy
2206;2;RO_2011;12;1;autumn;2012;NA;unknown;;;Dummy
2207;3;RO_2011;12;1;autumn;2012;NA;unknown;;;Dummy
2208;4;RO_2011;12;1;autumn;2012;NA;unknown;;;Dummy
2209;1;DO_Mais;13;1;autumn;2012;NA;unknown;;;Dummy
2210;2;DO_Mais;13;1;autumn;2012;NA;unknown;;;Dummy
2211;3;DO_Mais;13;1;autumn;2012;NA;unknown;;;Dummy
2212;4;DO_Mais;13;1;autumn;2012;NA;unknown;;;Dummy
2213;1;ND_Mais;14;1;autumn;2012;NA;unknown;;;Dummy
2214;2;ND_Mais;14;1;autumn;2012;NA;unknown;;;Dummy
2215;3;ND_Mais;14;1;autumn;2012;NA;unknown;;;Dummy
2216;4;ND_Mais;14;1;autumn;2012;NA;unknown;;;Dummy
2217;1;RO_Mais;15;1;autumn;2012;NA;unknown;;;Dummy
2218;2;RO_Mais;15;1;autumn;2012;NA;unknown;;;Dummy
2219;3;RO_Mais;15;1;autumn;2012;NA;unknown;;;Dummy
2220;4;RO_Mais;15;1;autumn;2012;NA;unknown;;;Dummy
2221;1;DO_2004;1;2;spring;2013;NA;unknown;;;Dummy
2222;2;DO_2004;1;2;spring;2013;NA;unknown;;;Dummy
2223;3;DO_2004;1;2;spring;2013;NA;unknown;;;Dummy
2224;4;DO_2004;1;2;spring;2013;NA;unknown;;;Dummy
2225;1;HE_2004;2;2;spring;2013;NA;unknown;;;Dummy
2226;2;HE_2004;2;2;spring;2013;NA;unknown;;;Dummy
2227;3;HE_2004;2;2;spring;2013;NA;unknown;;;Dummy
2228;4;HE_2004;2;2;spring;2013;NA;unknown;;;Dummy
2229;1;DO_2005;3;2;spring;2013;NA;unknown;;;Dummy
2230;2;DO_2005;3;2;spring;2013;NA;unknown;;;Dummy
2231;3;DO_2005;3;2;spring;2013;NA;unknown;;;Dummy
2232;4;DO_2005;3;2;spring;2013;NA;unknown;;;Dummy
2233;1;DO_2007;4;2;spring;2013;NA;unknown;;;Dummy
2234;2;DO_2007;4;2;spring;2013;NA;unknown;;;Dummy
2235;3;DO_2007;4;2;spring;2013;NA;unknown;;;Dummy
2236;4;DO_2007;4;2;spring;2013;NA;unknown;;;Dummy
2237;1;EF_2007;5;2;spring;2013;NA;unknown;;;Dummy
2238;2;EF_2007;5;2;spring;2013;NA;unknown;;;Dummy
2239;3;EF_2007;5;2;spring;2013;NA;unknown;;;Dummy
2240;4;EF_2007;5;2;spring;2013;NA;unknown;;;Dummy
2241;1;PA_2007;6;2;spring;2013;NA;unknown;;;Dummy
2242;2;PA_2007;6;2;spring;2013;NA;unknown;;;Dummy
2243;3;PA_2007;6;2;spring;2013;NA;unknown;;;Dummy
2244;4;PA_2007;6;2;spring;2013;NA;unknown;;;Dummy
2245;1;DO_2009;7;2;spring;2013;NA;unknown;;;Dummy
2246;2;DO_2009;7;2;spring;2013;NA;unknown;;;Dummy
2247;3;DO_2009;7;2;spring;2013;NA;unknown;;;Dummy
2248;4;DO_2009;7;2;spring;2013;NA;unknown;;;Dummy
2249;1;EF_2009;8;2;spring;2013;NA;unknown;;;Dummy
2250;2;EF_2009;8;2;spring;2013;NA;unknown;;;Dummy
2251;3;EF_2009;8;2;spring;2013;NA;unknown;;;Dummy
2252;4;EF_2009;8;2;spring;2013;NA;unknown;;;Dummy
2253;1;PO_2009;9;2;spring;2013;NA;unknown;;;Dummy
2254;2;PO_2009;9;2;spring;2013;NA;unknown;;;Dummy
2255;3;PO_2009;9;2;spring;2013;NA;unknown;;;Dummy
2256;4;PO_2009;9;2;spring;2013;NA;unknown;;;Dummy
2257;1;EF_2011;10;2;spring;2013;NA;unknown;;;Dummy
2258;2;EF_2011;10;2;spring;2013;NA;unknown;;;Dummy
2259;3;EF_2011;10;2;spring;2013;NA;unknown;;;Dummy
2260;4;EF_2011;10;2;spring;2013;NA;unknown;;;Dummy
2261;1;ND_2011;11;2;spring;2013;NA;unknown;;;Dummy
2262;2;ND_2011;11;2;spring;2013;NA;unknown;;;Dummy
2263;3;ND_2011;11;2;spring;2013;NA;unknown;;;Dummy
2264;4;ND_2011;11;2;spring;2013;NA;unknown;;;Dummy
2265;1;RO_2011;12;2;spring;2013;NA;unknown;;;Dummy
2266;2;RO_2011;12;2;spring;2013;NA;unknown;;;Dummy
2267;3;RO_2011;12;2;spring;2013;NA;unknown;;;Dummy
2268;4;RO_2011;12;2;spring;2013;NA;unknown;;;Dummy
2269;1;DO_MaisII;16;2;spring;2013;NA;unknown;;;Dummy
2270;2;DO_MaisII;16;2;spring;2013;NA;unknown;;;Dummy
2271;3;DO_MaisII;16;2;spring;2013;NA;unknown;;;Dummy
2272;4;DO_MaisII;16;2;spring;2013;NA;unknown;;;Dummy
2273;1;PA_Mais;17;2;spring;2013;NA;unknown;;;Dummy
2274;2;PA_Mais;17;2;spring;2013;NA;unknown;;;Dummy
2275;3;PA_Mais;17;2;spring;2013;NA;unknown;;;Dummy
2276;4;PA_Mais;17;2;spring;2013;NA;unknown;;;Dummy
2277;1;RO_MaisII;18;2;spring;2013;NA;unknown;;;Dummy
2278;2;RO_MaisII;18;2;spring;2013;NA;unknown;;;Dummy
2279;3;RO_MaisII;18;2;spring;2013;NA;unknown;;;Dummy
2280;4;RO_MaisII;18;2;spring;2013;NA;unknown;;;Dummy
2281;1;DO_2004;1;3;autumn;2013;NA;unknown;;;Dummy
2282;2;DO_2004;1;3;autumn;2013;NA;unknown;;;Dummy
2283;3;DO_2004;1;3;autumn;2013;NA;unknown;;;Dummy
2284;4;DO_2004;1;3;autumn;2013;NA;unknown;;;Dummy
2285;1;HE_2004;2;3;autumn;2013;NA;unknown;;;Dummy
2286;2;HE_2004;2;3;autumn;2013;NA;unknown;;;Dummy
2287;3;HE_2004;2;3;autumn;2013;NA;unknown;;;Dummy
2288;4;HE_2004;2;3;autumn;2013;NA;unknown;;;Dummy
2289;1;DO_2005;3;3;autumn;2013;NA;unknown;;;Dummy
2290;2;DO_2005;3;3;autumn;2013;NA;unknown;;;Dummy
2291;3;DO_2005;3;3;autumn;2013;NA;unknown;;;Dummy
2292;4;DO_2005;3;3;autumn;2013;NA;unknown;;;Dummy
2293;1;DO_2007;4;3;autumn;2013;NA;unknown;;;Dummy
2294;2;DO_2007;4;3;autumn;2013;NA;unknown;;;Dummy
2295;3;DO_2007;4;3;autumn;2013;NA;unknown;;;Dummy
2296;4;DO_2007;4;3;autumn;2013;NA;unknown;;;Dummy
2297;1;EF_2007;5;3;autumn;2013;NA;unknown;;;Dummy
2298;2;EF_2007;5;3;autumn;2013;NA;unknown;;;Dummy
2299;3;EF_2007;5;3;autumn;2013;NA;unknown;;;Dummy
2300;4;EF_2007;5;3;autumn;2013;NA;unknown;;;Dummy
2301;1;PA_2007;6;3;autumn;2013;NA;unknown;;;Dummy
2302;2;PA_2007;6;3;autumn;2013;NA;unknown;;;Dummy
2303;3;PA_2007;6;3;autumn;2013;NA;unknown;;;Dummy
2304;4;PA_2007;6;3;autumn;2013;NA;unknown;;;Dummy
2305;1;DO_2009;7;3;autumn;2013;NA;unknown;;;Dummy
2306;2;DO_2009;7;3;autumn;2013;NA;unknown;;;Dummy
2307;3;DO_2009;7;3;autumn;2013;NA;unknown;;;Dummy
2308;4;DO_2009;7;3;autumn;2013;NA;unknown;;;Dummy
2309;1;EF_2009;8;3;autumn;2013;NA;unknown;;;Dummy
2310;2;EF_2009;8;3;autumn;2013;NA;unknown;;;Dummy
2311;3;EF_2009;8;3;autumn;2013;NA;unknown;;;Dummy
2312;4;EF_2009;8;3;autumn;2013;NA;unknown;;;Dummy
2313;1;PO_2009;9;3;autumn;2013;NA;unknown;;;Dummy
2314;2;PO_2009;9;3;autumn;2013;NA;unknown;;;Dummy
2315;3;PO_2009;9;3;autumn;2013;NA;unknown;;;Dummy
2316;4;PO_2009;9;3;autumn;2013;NA;unknown;;;Dummy
2317;1;EF_2011;10;3;autumn;2013;NA;unknown;;;Dummy
2318;2;EF_2011;10;3;autumn;2013;NA;unknown;;;Dummy
2319;3;EF_2011;10;3;autumn;2013;NA;unknown;;;Dummy
2320;4;EF_2011;10;3;autumn;2013;NA;unknown;;;Dummy
2321;1;ND_2011;11;3;autumn;2013;NA;unknown;;;Dummy
2322;2;ND_2011;11;3;autumn;2013;NA;unknown;;;Dummy
2323;3;ND_2011;11;3;autumn;2013;NA;unknown;;;Dummy
2324;4;ND_2011;11;3;autumn;2013;NA;unknown;;;Dummy
2325;1;RO_2011;12;3;autumn;2013;NA;unknown;;;Dummy
2326;2;RO_2011;12;3;autumn;2013;NA;unknown;;;Dummy
2327;3;RO_2011;12;3;autumn;2013;NA;unknown;;;Dummy
2328;4;RO_2011;12;3;autumn;2013;NA;unknown;;;Dummy
2329;1;DO_MaisII;16;3;autumn;2013;NA;unknown;;;Dummy
2330;2;DO_MaisII;16;3;autumn;2013;NA;unknown;;;Dummy
2331;3;DO_MaisII;16;3;autumn;2013;NA;unknown;;;Dummy
2332;4;DO_MaisII;16;3;autumn;2013;NA;unknown;;;Dummy
2333;1;PA_Mais;17;3;autumn;2013;NA;unknown;;;Dummy
2334;2;PA_Mais;17;3;autumn;2013;NA;unknown;;;Dummy
2335;3;PA_Mais;17;3;autumn;2013;NA;unknown;;;Dummy
2336;4;PA_Mais;17;3;autumn;2013;NA;unknown;;;Dummy
2337;1;RO_MaisII;18;3;autumn;2013;NA;unknown;;;Dummy
2338;2;RO_MaisII;18;3;autumn;2013;NA;unknown;;;Dummy
2339;3;RO_MaisII;18;3;autumn;2013;NA;unknown;;;Dummy
2340;4;RO_MaisII;18;3;autumn;2013;NA;unknown;;;Dummy
2341;1;DO_2004;1;1;autumn;2012;NA;X.Leer.;;;Dummy
2342;2;DO_2004;1;1;autumn;2012;NA;X.Leer.;;;Dummy
2343;3;DO_2004;1;1;autumn;2012;NA;X.Leer.;;;Dummy
2344;4;DO_2004;1;1;autumn;2012;NA;X.Leer.;;;Dummy
2345;1;HE_2004;2;1;autumn;2012;NA;X.Leer.;;;Dummy
2346;2;HE_2004;2;1;autumn;2012;NA;X.Leer.;;;Dummy
2347;3;HE_2004;2;1;autumn;2012;NA;X.Leer.;;;Dummy
2348;4;HE_2004;2;1;autumn;2012;NA;X.Leer.;;;Dummy
2349;1;DO_2005;3;1;autumn;2012;NA;X.Leer.;;;Dummy
2350;2;DO_2005;3;1;autumn;2012;NA;X.Leer.;;;Dummy
2351;3;DO_2005;3;1;autumn;2012;NA;X.Leer.;;;Dummy
2352;4;DO_2005;3;1;autumn;2012;NA;X.Leer.;;;Dummy
2353;1;DO_2007;4;1;autumn;2012;NA;X.Leer.;;;Dummy
2354;2;DO_2007;4;1;autumn;2012;NA;X.Leer.;;;Dummy
2355;3;DO_2007;4;1;autumn;2012;NA;X.Leer.;;;Dummy
2356;4;DO_2007;4;1;autumn;2012;NA;X.Leer.;;;Dummy
2357;1;EF_2007;5;1;autumn;2012;NA;X.Leer.;;;Dummy
2358;2;EF_2007;5;1;autumn;2012;NA;X.Leer.;;;Dummy
2359;3;EF_2007;5;1;autumn;2012;NA;X.Leer.;;;Dummy
2360;4;EF_2007;5;1;autumn;2012;NA;X.Leer.;;;Dummy
2361;1;PA_2007;6;1;autumn;2012;NA;X.Leer.;;;Dummy
2362;2;PA_2007;6;1;autumn;2012;NA;X.Leer.;;;Dummy
2363;3;PA_2007;6;1;autumn;2012;NA;X.Leer.;;;Dummy
2364;4;PA_2007;6;1;autumn;2012;NA;X.Leer.;;;Dummy
2365;1;DO_2009;7;1;autumn;2012;NA;X.Leer.;;;Dummy
2366;2;DO_2009;7;1;autumn;2012;NA;X.Leer.;;;Dummy
2367;3;DO_2009;7;1;autumn;2012;NA;X.Leer.;;;Dummy
2368;4;DO_2009;7;1;autumn;2012;NA;X.Leer.;;;Dummy
2369;1;EF_2009;8;1;autumn;2012;NA;X.Leer.;;;Dummy
2370;2;EF_2009;8;1;autumn;2012;NA;X.Leer.;;;Dummy
2371;3;EF_2009;8;1;autumn;2012;NA;X.Leer.;;;Dummy
2372;4;EF_2009;8;1;autumn;2012;NA;X.Leer.;;;Dummy
2373;1;PO_2009;9;1;autumn;2012;NA;X.Leer.;;;Dummy
2374;2;PO_2009;9;1;autumn;2012;NA;X.Leer.;;;Dummy
2375;3;PO_2009;9;1;autumn;2012;NA;X.Leer.;;;Dummy
2376;4;PO_2009;9;1;autumn;2012;NA;X.Leer.;;;Dummy
2377;1;EF_2011;10;1;autumn;2012;NA;X.Leer.;;;Dummy
2378;2;EF_2011;10;1;autumn;2012;NA;X.Leer.;;;Dummy
2379;3;EF_2011;10;1;autumn;2012;NA;X.Leer.;;;Dummy
2380;4;EF_2011;10;1;autumn;2012;NA;X.Leer.;;;Dummy
2381;1;ND_2011;11;1;autumn;2012;NA;X.Leer.;;;Dummy
2382;2;ND_2011;11;1;autumn;2012;NA;X.Leer.;;;Dummy
2383;3;ND_2011;11;1;autumn;2012;NA;X.Leer.;;;Dummy
2384;4;ND_2011;11;1;autumn;2012;NA;X.Leer.;;;Dummy
2385;1;RO_2011;12;1;autumn;2012;NA;X.Leer.;;;Dummy
2386;2;RO_2011;12;1;autumn;2012;NA;X.Leer.;;;Dummy
2387;3;RO_2011;12;1;autumn;2012;NA;X.Leer.;;;Dummy
2388;4;RO_2011;12;1;autumn;2012;NA;X.Leer.;;;Dummy
2389;1;DO_Mais;13;1;autumn;2012;NA;X.Leer.;;;Dummy
2390;2;DO_Mais;13;1;autumn;2012;NA;X.Leer.;;;Dummy
2391;3;DO_Mais;13;1;autumn;2012;NA;X.Leer.;;;Dummy
2392;4;DO_Mais;13;1;autumn;2012;NA;X.Leer.;;;Dummy
2393;1;ND_Mais;14;1;autumn;2012;NA;X.Leer.;;;Dummy
2394;2;ND_Mais;14;1;autumn;2012;NA;X.Leer.;;;Dummy
2395;3;ND_Mais;14;1;autumn;2012;NA;X.Leer.;;;Dummy
2396;4;ND_Mais;14;1;autumn;2012;NA;X.Leer.;;;Dummy
2397;1;RO_Mais;15;1;autumn;2012;NA;X.Leer.;;;Dummy
2398;2;RO_Mais;15;1;autumn;2012;NA;X.Leer.;;;Dummy
2399;3;RO_Mais;15;1;autumn;2012;NA;X.Leer.;;;Dummy
2400;4;RO_Mais;15;1;autumn;2012;NA;X.Leer.;;;Dummy
2401;1;DO_2004;1;2;spring;2013;NA;X.Leer.;;;Dummy
2402;2;DO_2004;1;2;spring;2013;NA;X.Leer.;;;Dummy
2403;3;DO_2004;1;2;spring;2013;NA;X.Leer.;;;Dummy
2404;4;DO_2004;1;2;spring;2013;NA;X.Leer.;;;Dummy
2405;1;HE_2004;2;2;spring;2013;NA;X.Leer.;;;Dummy
2406;2;HE_2004;2;2;spring;2013;NA;X.Leer.;;;Dummy
2407;3;HE_2004;2;2;spring;2013;NA;X.Leer.;;;Dummy
2408;4;HE_2004;2;2;spring;2013;NA;X.Leer.;;;Dummy
2409;1;DO_2005;3;2;spring;2013;NA;X.Leer.;;;Dummy
2410;2;DO_2005;3;2;spring;2013;NA;X.Leer.;;;Dummy
2411;3;DO_2005;3;2;spring;2013;NA;X.Leer.;;;Dummy
2412;4;DO_2005;3;2;spring;2013;NA;X.Leer.;;;Dummy
2413;1;DO_2007;4;2;spring;2013;NA;X.Leer.;;;Dummy
2414;2;DO_2007;4;2;spring;2013;NA;X.Leer.;;;Dummy
2415;3;DO_2007;4;2;spring;2013;NA;X.Leer.;;;Dummy
2416;4;DO_2007;4;2;spring;2013;NA;X.Leer.;;;Dummy
2417;1;EF_2007;5;2;spring;2013;NA;X.Leer.;;;Dummy
2418;2;EF_2007;5;2;spring;2013;NA;X.Leer.;;;Dummy
2419;3;EF_2007;5;2;spring;2013;NA;X.Leer.;;;Dummy
2420;4;EF_2007;5;2;spring;2013;NA;X.Leer.;;;Dummy
2421;1;PA_2007;6;2;spring;2013;NA;X.Leer.;;;Dummy
2422;2;PA_2007;6;2;spring;2013;NA;X.Leer.;;;Dummy
2423;3;PA_2007;6;2;spring;2013;NA;X.Leer.;;;Dummy
2424;4;PA_2007;6;2;spring;2013;NA;X.Leer.;;;Dummy
2425;1;DO_2009;7;2;spring;2013;NA;X.Leer.;;;Dummy
2426;2;DO_2009;7;2;spring;2013;NA;X.Leer.;;;Dummy
2427;3;DO_2009;7;2;spring;2013;NA;X.Leer.;;;Dummy
2428;4;DO_2009;7;2;spring;2013;NA;X.Leer.;;;Dummy
2429;1;EF_2009;8;2;spring;2013;NA;X.Leer.;;;Dummy
2430;2;EF_2009;8;2;spring;2013;NA;X.Leer.;;;Dummy
2431;3;EF_2009;8;2;spring;2013;NA;X.Leer.;;;Dummy
2432;4;EF_2009;8;2;spring;2013;NA;X.Leer.;;;Dummy
2433;1;PO_2009;9;2;spring;2013;NA;X.Leer.;;;Dummy
2434;2;PO_2009;9;2;spring;2013;NA;X.Leer.;;;Dummy
2435;3;PO_2009;9;2;spring;2013;NA;X.Leer.;;;Dummy
2436;4;PO_2009;9;2;spring;2013;NA;X.Leer.;;;Dummy
2437;1;EF_2011;10;2;spring;2013;NA;X.Leer.;;;Dummy
2438;2;EF_2011;10;2;spring;2013;NA;X.Leer.;;;Dummy
2439;3;EF_2011;10;2;spring;2013;NA;X.Leer.;;;Dummy
2440;4;EF_2011;10;2;spring;2013;NA;X.Leer.;;;Dummy
2441;1;ND_2011;11;2;spring;2013;NA;X.Leer.;;;Dummy
2442;2;ND_2011;11;2;spring;2013;NA;X.Leer.;;;Dummy
2443;3;ND_2011;11;2;spring;2013;NA;X.Leer.;;;Dummy
2444;4;ND_2011;11;2;spring;2013;NA;X.Leer.;;;Dummy
2445;1;RO_2011;12;2;spring;2013;NA;X.Leer.;;;Dummy
2446;2;RO_2011;12;2;spring;2013;NA;X.Leer.;;;Dummy
2447;3;RO_2011;12;2;spring;2013;NA;X.Leer.;;;Dummy
2448;4;RO_2011;12;2;spring;2013;NA;X.Leer.;;;Dummy
2449;1;DO_MaisII;16;2;spring;2013;NA;X.Leer.;;;Dummy
2450;2;DO_MaisII;16;2;spring;2013;NA;X.Leer.;;;Dummy
2451;3;DO_MaisII;16;2;spring;2013;NA;X.Leer.;;;Dummy
2452;4;DO_MaisII;16;2;spring;2013;NA;X.Leer.;;;Dummy
2453;1;PA_Mais;17;2;spring;2013;NA;X.Leer.;;;Dummy
2454;2;PA_Mais;17;2;spring;2013;NA;X.Leer.;;;Dummy
2455;3;PA_Mais;17;2;spring;2013;NA;X.Leer.;;;Dummy
2456;4;PA_Mais;17;2;spring;2013;NA;X.Leer.;;;Dummy
2457;1;RO_MaisII;18;2;spring;2013;NA;X.Leer.;;;Dummy
2458;2;RO_MaisII;18;2;spring;2013;NA;X.Leer.;;;Dummy
2459;3;RO_MaisII;18;2;spring;2013;NA;X.Leer.;;;Dummy
2460;4;RO_MaisII;18;2;spring;2013;NA;X.Leer.;;;Dummy
2461;1;DO_2004;1;3;autumn;2013;NA;X.Leer.;;;Dummy
2462;2;DO_2004;1;3;autumn;2013;NA;X.Leer.;;;Dummy
2463;3;DO_2004;1;3;autumn;2013;NA;X.Leer.;;;Dummy
2464;4;DO_2004;1;3;autumn;2013;NA;X.Leer.;;;Dummy
2465;1;HE_2004;2;3;autumn;2013;NA;X.Leer.;;;Dummy
2466;2;HE_2004;2;3;autumn;2013;NA;X.Leer.;;;Dummy
2467;3;HE_2004;2;3;autumn;2013;NA;X.Leer.;;;Dummy
2468;4;HE_2004;2;3;autumn;2013;NA;X.Leer.;;;Dummy
2469;1;DO_2005;3;3;autumn;2013;NA;X.Leer.;;;Dummy
2470;2;DO_2005;3;3;autumn;2013;NA;X.Leer.;;;Dummy
2471;3;DO_2005;3;3;autumn;2013;NA;X.Leer.;;;Dummy
2472;4;DO_2005;3;3;autumn;2013;NA;X.Leer.;;;Dummy
2473;1;DO_2007;4;3;autumn;2013;NA;X.Leer.;;;Dummy
2474;2;DO_2007;4;3;autumn;2013;NA;X.Leer.;;;Dummy
2475;3;DO_2007;4;3;autumn;2013;NA;X.Leer.;;;Dummy
2476;4;DO_2007;4;3;autumn;2013;NA;X.Leer.;;;Dummy
2477;1;EF_2007;5;3;autumn;2013;NA;X.Leer.;;;Dummy
2478;2;EF_2007;5;3;autumn;2013;NA;X.Leer.;;;Dummy
2479;3;EF_2007;5;3;autumn;2013;NA;X.Leer.;;;Dummy
2480;4;EF_2007;5;3;autumn;2013;NA;X.Leer.;;;Dummy
2481;1;PA_2007;6;3;autumn;2013;NA;X.Leer.;;;Dummy
2482;2;PA_2007;6;3;autumn;2013;NA;X.Leer.;;;Dummy
2483;3;PA_2007;6;3;autumn;2013;NA;X.Leer.;;;Dummy
2484;4;PA_2007;6;3;autumn;2013;NA;X.Leer.;;;Dummy
2485;1;DO_2009;7;3;autumn;2013;NA;X.Leer.;;;Dummy
2486;2;DO_2009;7;3;autumn;2013;NA;X.Leer.;;;Dummy
2487;3;DO_2009;7;3;autumn;2013;NA;X.Leer.;;;Dummy
2488;4;DO_2009;7;3;autumn;2013;NA;X.Leer.;;;Dummy
2489;1;EF_2009;8;3;autumn;2013;NA;X.Leer.;;;Dummy
2490;2;EF_2009;8;3;autumn;2013;NA;X.Leer.;;;Dummy
2491;3;EF_2009;8;3;autumn;2013;NA;X.Leer.;;;Dummy
2492;4;EF_2009;8;3;autumn;2013;NA;X.Leer.;;;Dummy
2493;1;PO_2009;9;3;autumn;2013;NA;X.Leer.;;;Dummy
2494;2;PO_2009;9;3;autumn;2013;NA;X.Leer.;;;Dummy
2495;3;PO_2009;9;3;autumn;2013;NA;X.Leer.;;;Dummy
2496;4;PO_2009;9;3;autumn;2013;NA;X.Leer.;;;Dummy
2497;1;EF_2011;10;3;autumn;2013;NA;X.Leer.;;;Dummy
2498;2;EF_2011;10;3;autumn;2013;NA;X.Leer.;;;Dummy
2499;3;EF_2011;10;3;autumn;2013;NA;X.Leer.;;;Dummy
2500;4;EF_2011;10;3;autumn;2013;NA;X.Leer.;;;Dummy
2501;1;ND_2011;11;3;autumn;2013;NA;X.Leer.;;;Dummy
2502;2;ND_2011;11;3;autumn;2013;NA;X.Leer.;;;Dummy
2503;3;ND_2011;11;3;autumn;2013;NA;X.Leer.;;;Dummy
2504;4;ND_2011;11;3;autumn;2013;NA;X.Leer.;;;Dummy
2505;1;RO_2011;12;3;autumn;2013;NA;X.Leer.;;;Dummy
2506;2;RO_2011;12;3;autumn;2013;NA;X.Leer.;;;Dummy
2507;3;RO_2011;12;3;autumn;2013;NA;X.Leer.;;;Dummy
2508;4;RO_2011;12;3;autumn;2013;NA;X.Leer.;;;Dummy
2509;1;DO_MaisII;16;3;autumn;2013;NA;X.Leer.;;;Dummy
2510;2;DO_MaisII;16;3;autumn;2013;NA;X.Leer.;;;Dummy
2511;3;DO_MaisII;16;3;autumn;2013;NA;X.Leer.;;;Dummy
2512;4;DO_MaisII;16;3;autumn;2013;NA;X.Leer.;;;Dummy
2513;1;PA_Mais;17;3;autumn;2013;NA;X.Leer.;;;Dummy
2514;2;PA_Mais;17;3;autumn;2013;NA;X.Leer.;;;Dummy
2515;3;PA_Mais;17;3;autumn;2013;NA;X.Leer.;;;Dummy
2516;4;PA_Mais;17;3;autumn;2013;NA;X.Leer.;;;Dummy
2517;1;RO_MaisII;18;3;autumn;2013;NA;X.Leer.;;;Dummy
2518;2;RO_MaisII;18;3;autumn;2013;NA;X.Leer.;;;Dummy
2519;3;RO_MaisII;18;3;autumn;2013;NA;X.Leer.;;;Dummy
2520;4;RO_MaisII;18;3;autumn;2013;NA;X.Leer.;;;Dummy
